icd_code,ais_code,prob
D804.29,140438,0.00026828
D804.3,251900,0.000389538
D804.30,200999,0.0166723
D804.31,120299,0.00696206
D804.32,140428,0.00389544
D804.34,216006,0.0023775
D804.35,12008,0.0041329
D804.36,120099,0.0011284
D804.4,750651,0.000419046
D804.40,441006,0.00142559
D804.41,820806,0.00132599
D804.42,140416,0.00239407
D804.43,251900,0.000390261
D804.44,140418,0.00148353
D804.45,441606,0.00732233
D804.46,321002,0.000683761
D804.49,140450,0.00210682
D804.50,230204,0.00426855
D804.51,131204,0.010371
D804.52,113000,0.00277229
D804.53,877232,0.00459168
D804.54,251212,0.00645663
D804.55,230204,0.00427879
D804.56,241602,0.0106118
D804.59,316002,0.00016758
D804.60,441013,0.00329936
D804.61,140402,0.000608915
D804.63,640230,0.00350375
D804.64,140624,0.00074429
D804.65,442610,0.0259928
D804.66,251900,0.000390125
D804.70,251206,0.00403981
D804.71,854552,0.00317967
D804.72,770710,0.000853381
D804.73,130604,0.0373186
D804.74,12008,0.00413377
D804.75,140473,0.0228842
D804.76,216006,0.0023773
D804.79,122802,0.00412217
D804.8,240416,0.000267234
D804.80,752112,0.00128549
D804.81,140430,0.00197303
D804.83,116004,0.000211602
D804.84,813000,0.000917849
D804.85,240403,0.0097052
D804.86,140407,0.00274703
D804.90,251224,0.00149531
D804.91,251200,5.79963e-05
D804.92,752522,0.000321845
D804.93,216004,0.0017609
D804.94,216008,0.0115167
D804.95,113000,0.00826652
D804.96,140686,0.00356396
D805,650216,0.000658081
D805.0,241699,0.00125791
D805.00,650232,0.0795631
D805.01,650226,0.11417
D805.02,650228,0.280392
D805.03,650218,0.058934
D805.04,650218,0.0990036
D805.05,650218,0.133631
D805.06,650218,0.184966
D805.07,650220,0.337802
D805.08,650217,0.0068468
D805.1,751151,9.51254e-05
D805.10,140680,0.00464658
D805.11,120804,0.0416194
D805.12,120804,0.0416822
D805.13,120804,0.0416771
D805.14,120804,0.0416772
D805.15,640269,0.0290518
D805.16,630206,0.0148592
D805.17,640261,0.0157895
D805.18,340212,0.00365198
D805.2,650420,0.912372
D805.3,421207,0.0404197
D805.4,650620,0.806704
D805.5,630662,0.0283587
D805.6,856100,0.23345
D805.7,856152,0.065441
D805.8,600099,0.0242234
D805.9,600099,0.00210807
D806,640204,0.000312493
D806.0,640240,0.0057445
D806.00,640204,0.0666577
D806.01,640276,0.175875
D806.02,620999,0.0260508
D806.03,640214,0.0298153
D806.04,640250,0.0451524
D806.05,640204,0.0758986
D806.06,640264,0.0753895
D806.07,640642,0.0205086
D806.08,640214,0.0345065
D806.09,640214,0.0352311
D806.10,320222,0.0080244
D806.11,640272,0.0309498
D806.12,640246,0.00184985
D806.13,640266,0.00489328
D806.14,321010,0.0161603
D806.15,630264,0.019817
D806.16,442610,0.0259854
D806.17,640246,0.00184976
D806.18,121804,0.0103082
D806.19,640246,0.00542509
D806.2,856262,0.00787601
D806.20,640404,0.0717337
D806.21,640468,0.074467
D806.22,140687,0.00518631
D806.23,640626,0.0482623
D806.24,640446,0.0928054
D806.25,640404,0.101024
D806.26,640428,0.0558157
D806.27,520406,0.0108468
D806.28,640626,0.0482066
D806.29,640414,0.0591346
D806.3,640404,0.000326258
D806.30,440108,0.0160203
D806.31,640464,0.0236088
D806.32,640446,0.00515329
D806.33,321016,0.00250588
D806.34,321010,0.0160786
D806.35,640440,0.0269317
D806.36,640448,0.0418924
D806.37,640418,0.0010956
D806.38,730899,0.00108026
D806.39,640446,0.0154519
D806.4,640604,0.192172
D806.5,640664,0.116506
D806.6,816010,0.000499323
D806.60,440400,0.0151352
D806.61,630638,0.0319701
D806.62,630624,0.0224648
D806.69,630620,0.0249732
D806.70,630266,0.0122879
D806.71,630638,0.0159854
D806.72,630624,0.0160701
D806.79,630662,0.0129047
D806.8,640426,0.0103228
D806.9,422202,0.00369923
D807,450200,0.000260918
D807.0,630099,0.00152681
D807.00,450200,0.251482
D807.01,450201,0.558355
D807.02,450202,0.442022
D807.03,450203,0.10364
D807.04,450203,0.144791
D807.05,450203,0.0735896
D807.06,450203,0.0552733
D807.07,450203,0.0394524
D807.08,450203,0.0905274
D807.09,450210,0.508338
D807.1,716004,0.00241927
D807.10,450200,0.00895152
D807.11,450201,0.0301817
D807.12,750952,0.0218727
D807.13,451021,0.0106076
D807.14,421002,0.0132025
D807.15,856202,0.00200167
D807.16,421206,0.0066044
D807.17,750501,0.00353965
D807.18,750512,0.0100165
D807.19,441426,0.0142417
D807.2,450804,0.729722
D807.3,450804,0.0081971
D807.4,450212,0.302815
D807.5,350200,0.382308
D807.6,350200,0.0612288
D808,856101,0.000794147
D808.0,856251,0.609857
D808.1,856202,0.39592
D808.2,856151,0.358139
D808.3,856152,0.124737
D808.4,541699,0.000669689
D808.41,856100,0.0756658
D808.42,630630,0.0390503
D808.43,856163,0.208842
D808.44,856151,0.0254915
D808.49,856101,0.0686839
D808.5,856101,7.93267e-05
D808.51,856152,0.176725
D808.52,856152,0.0249914
D808.53,856174,0.138149
D808.54,856152,0.0211761
D808.59,856101,0.00499351
D808.8,856151,0.0620679
D808.9,856152,0.0871642
D809.0,640402,0.00290434
D809.1,250806,0.000165221
D810,750500,0.000718639
D810.0,750500,0.00413883
D810.00,750500,0.641006
D810.01,750511,0.578476
D810.02,750621,0.693291
D810.03,750731,0.624398
D810.1,441699,0.0008601
D810.10,750501,0.387492
D810.11,750512,0.280461
D810.12,750672,0.351871
D810.13,750732,0.376667
D811,750900,0.000676123
D811.0,750900,0.00295066
D811.00,750900,0.700689
D811.01,750961,0.0814715
D811.02,750961,0.346293
D811.03,750971,0.72719
D811.09,750951,0.750175
D811.1,750952,0.00298007
D811.10,750901,0.380969
D811.11,750962,0.0735461
D811.12,750962,0.118027
D811.13,750972,0.300302
D811.19,750952,0.358307
D812,751100,0.000859584
D812.0,751100,0.00148031
D812.00,751111,0.295561
D812.01,751151,0.174141
D812.02,751171,0.109867
D812.03,751161,0.234461
D812.09,751171,0.147162
D812.1,751800,0.000709044
D812.10,751112,0.256863
D812.11,751152,0.066689
D812.12,751172,0.0841513
D812.13,751162,0.161221
D812.19,751172,0.156247
D812.2,751252,0.00202856
D812.20,751100,0.136416
D812.21,751221,0.374659
D812.3,853222,0.00020629
D812.30,751101,0.0404957
D812.31,751222,0.26881
D812.4,751351,0.000385958
D812.40,751331,0.310407
D812.41,751351,0.282511
D812.42,751371,0.132556
D812.43,751361,0.110424
D812.44,751361,0.131709
D812.49,751371,0.0399021
D812.5,751172,0.00129532
D812.50,751332,0.228077
D812.51,751352,0.204762
D812.52,751372,0.0872362
D812.53,751362,0.0769474
D812.54,751362,0.0949786
D812.59,751372,0.0376079
D813,751800,0.00639215
D813.0,751800,0.00355119
D813.00,752111,0.0631004
D813.01,752113,0.294856
D813.02,752113,0.0521123
D813.03,772032,0.0943692
D813.04,752153,0.0538395
D813.05,752161,0.511747
D813.06,752151,0.479352
D813.07,752111,0.169808
D813.08,752111,0.0980282
D813.1,751800,0.00142023
D813.10,752112,0.0413703
D813.11,752114,0.234752
D813.12,752162,0.0209804
D813.13,772033,0.144499
D813.14,752114,0.0440509
D813.15,752162,0.307567
D813.16,752152,0.264991
D813.17,752112,0.135718
D813.18,752112,0.0936786
D813.2,752311,3.06669e-05
D813.20,122699,0.0114733
D813.21,752211,0.275576
D813.22,752273,0.39064
D813.23,752273,0.15204
D813.3,751800,0.000710175
D813.30,751901,0.00507954
D813.31,752272,0.176239
D813.32,752214,0.217951
D813.33,752212,0.132998
D813.4,720404,0.00962877
D813.40,752311,0.184919
D813.41,752361,0.238044
D813.42,752351,0.285964
D813.43,752353,0.497149
D813.44,752353,0.391633
D813.45,857572,0.00727676
D813.46,752353,0.00157137
D813.47,441010,0.00163986
D813.5,853161,7.66939e-06
D813.50,752312,0.12573
D813.51,752362,0.144196
D813.52,752352,0.165324
D813.53,752354,0.338088
D813.54,752354,0.286847
D813.8,751800,0.00142046
D813.80,751900,0.124797
D813.81,752800,0.084819
D813.82,753200,0.149456
D813.83,753200,0.0973433
D813.90,751901,0.0973615
D813.91,752801,0.0245642
D813.92,753201,0.0455742
D813.93,752801,0.0272024
D814,752400,0.000278893
D814.0,752551,0.00176766
D814.00,752471,0.188937
D814.01,752451,0.644644
D814.02,752471,0.0760898
D814.03,752461,0.424875
D814.04,752461,0.0324155
D814.05,752461,0.0628621
D814.06,752461,0.0234551
D814.07,752471,0.0443679
D814.08,752461,0.0662372
D814.09,752471,0.0249221
D814.1,752400,0.000185615
D814.10,752401,0.342689
D814.11,752452,0.418418
D814.12,752462,0.0469824
D814.13,752462,0.122673
D814.14,752462,0.0331944
D814.15,752462,0.0651519
D814.16,752462,0.0321208
D814.17,752462,0.0433542
D814.18,752462,0.0640514
D814.19,752401,0.0250698
D815,752400,0.000278823
D815.0,752500,0.00134066
D815.00,752500,0.38082
D815.01,752511,0.397067
D815.02,752563,0.270517
D815.03,752553,0.368525
D815.04,752573,0.133886
D815.09,752400,0.0216272
D815.1,772541,0.00629937
D815.10,752501,0.213139
D815.11,752512,0.21856
D815.12,752564,0.101558
D815.13,752554,0.227027
D815.14,752574,0.107078
D815.19,752574,0.0286672
D816,711005,8.55322e-05
D816.0,752663,0.00103238
D816.00,752611,0.389149
D816.01,752653,0.245989
D816.02,752671,0.190843
D816.03,752600,0.024175
D816.1,140474,0.00405271
D816.10,752601,0.201539
D816.11,752664,0.137671
D816.12,752674,0.160392
D816.13,752674,0.0299037
D817.0,752000,0.0507729
D817.1,752001,0.125267
D818,751800,0.00070959
D818.0,750099,0.394233
D818.1,751801,0.26352
D819.0,750099,0.0106546
D819.1,752500,0.000268279
D820,853161,9.24413e-05
D820.0,140474,0.00405222
D820.00,853161,0.00964274
D820.01,873034,0.00447984
D820.02,853161,0.0106853
D820.03,853161,0.0213497
D820.09,853171,0.287688
D820.1,350200,0.0010908
D820.10,853162,0.0231534
D820.11,853162,0.0133439
D820.12,853162,0.0109772
D820.13,853162,0.0365844
D820.19,853172,0.296705
D820.2,858151,0.00167142
D820.20,121405,0.0222047
D820.21,853151,0.229183
D820.22,853221,0.0621539
D820.3,853161,2.3032e-05
D820.30,853152,0.0735405
D820.31,853152,0.165166
D820.32,853152,0.0465488
D820.8,853111,0.197634
D820.9,853112,0.178899
D821,853000,0.000634173
D821.0,820499,0.00157502
D821.00,853000,0.236986
D821.01,853261,0.247737
D821.1,710806,0.00630982
D821.10,853001,0.129423
D821.11,853222,0.219692
D821.2,853252,0.000859254
D821.20,853331,0.257295
D821.21,853361,0.211786
D821.22,853371,0.0628257
D821.23,853351,0.213507
D821.29,853371,0.0333156
D821.3,544410,0.00219773
D821.30,853332,0.177591
D821.31,853362,0.213606
D821.32,853372,0.0483183
D821.33,853352,0.151112
D821.39,853372,0.0262812
D822,854500,0.000231287
D822.0,854500,0.421509
D822.1,854552,0.314705
D823,874020,0.00182221
D823.0,854171,0.000350917
D823.00,854111,0.31209
D823.01,854471,0.126738
D823.02,854151,0.0650306
D823.1,854172,0.000241664
D823.10,854112,0.195531
D823.11,854472,0.0378983
D823.12,854152,0.0387537
D823.2,420499,0.00624748
D823.20,854221,0.189758
D823.21,854471,0.317423
D823.22,854471,0.117705
D823.3,820899,0.00361264
D823.30,854252,0.123412
D823.31,854472,0.312791
D823.32,854472,0.321154
D823.40,12002,0.00223234
D823.41,820802,0.00438625
D823.42,915004,0.0139033
D823.8,877732,0.00130995
D823.80,854000,0.11842
D823.81,854441,0.147781
D823.82,854000,0.132173
D823.9,545022,0.00297873
D823.90,854001,0.0813841
D823.91,854442,0.0952641
D823.92,854001,0.117434
D824,854462,0.00235874
D824.0,854351,0.359384
D824.1,854352,0.182003
D824.2,854453,0.395619
D824.3,854454,0.20249
D824.4,854463,0.235173
D824.5,854464,0.162067
D824.6,854465,0.266411
D824.7,854466,0.192158
D824.8,852002,0.25251
D824.9,854332,0.16181
D825,813003,0.000346966
D825.0,857300,0.494454
D825.1,857301,0.367077
D825.2,858121,0.000704385
D825.20,852004,0.220453
D825.21,857200,0.523299
D825.22,857451,0.679964
D825.23,857600,0.930696
D825.24,857500,0.767429
D825.25,858121,0.71108
D825.29,877735,0.0412271
D825.3,852004,0.000296661
D825.30,852004,0.0424014
D825.31,857201,0.296273
D825.32,857401,0.458314
D825.33,857601,0.639944
D825.34,857501,0.469127
D825.35,858164,0.378623
D825.39,878089,0.0330108
D826,858200,0.000302801
D826.0,858211,0.722459
D826.1,858222,0.407723
D827.0,850099,0.319607
D827.1,850099,0.0429742
D828.0,640276,0.00526256
D828.1,620999,0.0257412
D829.0,543510,0.0170433
D829.1,857462,0.0120368
D830,251604,0.00103347
D830.0,251604,0.727116
D830.1,251604,0.0418631
D831,771020,0.00136672
D831.0,771020,0.00245989
D831.00,771030,0.242156
D831.01,771030,0.168235
D831.02,630414,0.0493594
D831.03,771020,0.0210481
D831.04,770730,0.621536
D831.09,630630,0.039277
D831.1,771020,0.0002733
D831.10,771031,0.182419
D831.11,771031,0.0521195
D831.12,771031,0.0260574
D831.13,771031,0.0434258
D831.14,770731,0.234103
D831.19,771031,0.0347459
D832.0,772020,0.0104948
D832.00,772030,0.33745
D832.01,772032,0.0361809
D832.02,772032,0.161243
D832.03,772032,0.00630272
D832.04,772032,0.0136136
D832.09,772032,0.032406
D832.10,772031,0.207438
D832.11,772033,0.0258925
D832.12,772033,0.145622
D832.13,772031,0.0100771
D832.14,772033,0.0129445
D832.19,772033,0.0275108
D832.2,772020,0.0100165
D833.0,772499,0.00196164
D833.00,772430,0.256595
D833.01,772230,0.599155
D833.02,772330,0.493039
D833.03,772430,0.0314063
D833.04,772570,0.0727874
D833.05,772430,0.0313853
D833.09,772230,0.0627058
D833.1,320499,0.00368962
D833.10,772431,0.133266
D833.11,772231,0.469334
D833.12,772331,0.214286
D833.13,772431,0.0277247
D833.14,772431,0.132893
D833.15,772431,0.0414665
D833.19,772231,0.036825
D834.0,772520,0.00152232
D834.00,772570,0.259365
D834.01,772520,0.113136
D834.02,772599,0.150355
D834.1,853252,0.000842173
D834.10,772571,0.142881
D834.11,772521,0.0797086
D834.12,772571,0.191597
D835,873020,0.000864428
D835.0,630668,0.023192
D835.00,873030,0.229568
D835.01,873032,0.200513
D835.02,873089,0.0147183
D835.03,873032,0.0232458
D835.10,873031,0.117777
D835.11,873031,0.0471008
D835.13,873033,0.0677449
D836,840405,0.00034238
D836.0,840300,0.16185
D836.1,840300,0.241437
D836.2,840300,0.102977
D836.3,874020,0.118975
D836.4,874033,0.071245
D836.5,874020,0.00312956
D836.50,874030,0.284044
D836.51,874032,0.0333964
D836.52,874032,0.0385622
D836.53,874030,0.00876991
D836.54,874020,0.026582
D836.59,874032,0.0206057
D836.6,874020,0.00187072
D836.60,874031,0.154911
D836.61,874035,0.00904857
D836.62,874035,0.0271448
D836.63,874031,0.00785264
D836.64,874035,0.009043
D836.69,874035,0.0135726
D837,877120,0.000645971
D837.0,877130,0.857208
D837.1,877131,0.542519
D838.0,877220,0.00325074
D838.00,870430,0.426997
D838.01,877732,0.116536
D838.02,877730,0.308731
D838.03,878030,0.501503
D838.04,878020,0.105442
D838.05,878154,0.37569
D838.06,878154,0.0408207
D838.09,877230,0.561192
D838.10,870431,0.237904
D838.11,877233,0.082071
D838.12,877731,0.2741
D838.13,878031,0.29707
D838.14,878035,0.0304277
D838.15,878157,0.286635
D838.16,878165,0.0852725
D838.19,877231,0.2528
D839.0,650203,0.00111394
D839.00,650202,0.10264
D839.01,650208,0.420004
D839.02,650208,0.0616039
D839.03,650200,0.0546371
D839.04,650204,0.064958
D839.05,650200,0.0797115
D839.06,650204,0.0873915
D839.07,650209,0.0369346
D839.08,650204,0.00986567
D839.10,630202,0.00317916
D839.11,640234,0.00444733
D839.12,420218,0.00179751
D839.14,858264,0.00555916
D839.15,640618,0.00186472
D839.16,640248,0.00805534
D839.17,650209,0.00067354
D839.18,640202,0.000446856
D839.2,650604,0.000856574
D839.20,650600,0.323098
D839.21,650404,0.325833
D839.30,630614,0.0179294
D839.31,640640,0.0140362
D839.40,640206,0.000990724
D839.41,650604,0.00688409
D839.42,650604,0.114868
D839.49,650610,0.01509
D839.50,540610,0.000675188
D839.52,520404,0.0048819
D839.6,450899,0.00077987
D839.61,770530,0.475165
D839.69,856161,0.0267219
D839.7,210600,1.21643e-05
D839.71,770531,0.0779101
D839.79,545622,0.00795889
D839.8,240212,0.0487584
D839.9,240212,0.0177173
D840,770710,0.00769294
D840.0,770799,0.532126
D840.1,770710,0.0128286
D840.2,771010,0.00266811
D840.3,122702,0.0109114
D840.4,740600,0.134095
D840.5,122406,0.0133775
D840.6,740402,0.0104139
D840.7,740600,0.0179319
D840.8,771099,0.380707
D840.9,740099,0.326671
D841.0,772010,0.0599015
D841.1,772010,0.108059
D841.2,772010,0.00520752
D841.3,772010,0.0218742
D841.8,772099,0.335808
D841.9,772010,0.235421
D842,772410,0.00294949
D842.0,772410,0.00229402
D842.00,772410,0.458853
D842.01,772410,0.066937
D842.02,772331,0.016758
D842.09,772410,0.0432081
D842.1,772510,0.00396282
D842.10,772510,0.263529
D842.11,772551,0.165432
D842.12,772550,0.208993
D842.13,772560,0.158837
D842.19,772560,0.0516614
D843,873010,0.0133797
D843.0,840099,0.00330448
D843.1,840099,0.00165219
D843.8,840602,0.262554
D843.9,873010,0.315152
D844,840405,0.00239698
D844.0,840406,0.143459
D844.1,840405,0.329862
D844.2,840500,0.7195
D844.3,840099,0.0115544
D844.8,841000,0.272323
D844.9,874010,0.391537
D845,877110,0.00179975
D845.0,772560,0.00354787
D845.00,877110,0.461782
D845.01,840403,0.203365
D845.02,877235,0.0474747
D845.03,877210,0.187921
D845.09,840200,0.30052
D845.1,870410,0.00372771
D845.10,870410,0.453372
D845.11,878010,0.264645
D845.12,878161,0.256487
D845.13,878161,0.153893
D845.19,877210,0.133249
D846,640678,0.000245457
D846.0,640684,0.0355642
D846.1,640684,0.0290858
D846.2,814000,0.00159149
D846.3,640684,0.000883005
D846.8,877299,0.011232
D846.9,640684,0.00364667
D847,640278,0.00142035
D847.0,640284,0.589499
D847.1,640478,0.548354
D847.2,640678,0.470639
D847.3,640684,0.0136533
D847.4,630600,0.00274496
D847.9,630666,0.0286341
D848,251099,0.000792212
D848.0,251004,0.0193905
D848.1,251699,0.046317
D848.2,341402,0.027715
D848.3,450299,0.114986
D848.40,450899,0.0218373
D848.41,770599,0.378589
D848.42,450899,0.00639937
D848.49,770510,0.0072837
D848.5,870099,0.0176519
D848.8,510099,0.171556
D848.9,840400,0.00791955
D850,770710,0.00085466
D850.0,161001,0.292738
D850.1,161003,0.116654
D850.11,161004,0.363371
D850.12,161005,0.260875
D850.2,161006,0.175334
D850.3,161011,0.0669127
D850.4,161006,0.0303538
D850.5,161002,0.314261
D850.9,161000,0.218456
D851,140699,0.000539334
D851.0,640260,0.0109057
D851.00,140604,0.37144
D851.01,140605,0.103075
D851.02,140622,0.100085
D851.03,140407,0.0148825
D851.04,240207,0.0248709
D851.05,140610,0.0588313
D851.06,140604,0.0800822
D851.09,161007,0.0123882
D851.1,140602,8.4753e-05
D851.10,240213,0.0358995
D851.11,240403,0.00994194
D851.12,251236,0.00619035
D851.13,542610,0.0151597
D851.14,251212,0.00645682
D851.15,140477,0.0939903
D851.16,877289,0.0104562
D851.19,320202,0.000793125
D851.2,140688,0.000567849
D851.20,140686,0.157097
D851.21,140687,0.020736
D851.22,140687,0.0155695
D851.23,140687,0.0103794
D851.24,140687,0.010379
D851.25,131605,0.180702
D851.26,140688,0.0266716
D851.29,140688,0.00397468
D851.3,150406,0.000142268
D851.30,123003,0.0653686
D851.31,140691,0.0146909
D851.32,140686,0.00713886
D851.33,130404,0.0174587
D851.34,121402,0.00980746
D851.35,140686,0.0462649
D851.36,140472,0.0134166
D851.39,140676,0.0012752
D851.4,251808,0.00677814
D851.40,140402,0.129928
D851.41,140407,0.0576977
D851.42,140403,0.0400426
D851.43,140204,0.013499
D851.44,140204,0.0128408
D851.45,140204,0.0549224
D851.46,140402,0.0511939
D851.49,140402,0.00372491
D851.50,123003,0.0670498
D851.51,140478,0.00666844
D851.52,140407,0.00274745
D851.53,140403,0.00148973
D851.54,130202,0.00833199
D851.55,140472,0.0261135
D851.56,140476,0.00526023
D851.59,856161,5.37621e-05
D851.6,140474,0.00405408
D851.60,140212,0.130566
D851.61,140472,0.0134203
D851.62,140218,0.0236676
D851.63,140405,0.00461956
D851.64,140218,0.00789062
D851.65,140212,0.150044
D851.66,140212,0.0251057
D851.69,140218,0.0157813
D851.7,140474,0.00810791
D851.70,123003,0.0668054
D851.71,140478,0.0133371
D851.72,140474,0.00405438
D851.73,140212,0.00502169
D851.74,140216,0.00197126
D851.75,140477,0.0943608
D851.76,120499,0.0398705
D851.79,140218,0.00789036
D851.8,140602,0.00135543
D851.80,122602,0.0656672
D851.81,120299,0.167062
D851.82,122202,0.0453093
D851.83,140687,0.0155453
D851.84,877731,0.00883826
D851.85,122202,0.0159464
D851.86,122002,0.0925625
D851.89,140473,0.0228843
D851.9,116004,0.000211631
D851.90,120804,0.0833569
D851.91,750512,0.0100112
D851.92,440400,0.0151314
D851.93,122404,0.0101882
D851.94,140476,0.0026347
D851.95,140476,0.0265144
D851.96,877799,0.014541
D851.99,140697,0.00411161
D852,140693,0.000389584
D852.0,240403,0.0101489
D852.00,140693,0.388047
D852.01,140694,0.157437
D852.02,140694,0.156587
D852.03,140695,0.112776
D852.04,132602,0.0356848
D852.05,140695,0.130992
D852.06,140693,0.0896403
D852.09,161007,0.0319486
D852.1,140476,0.00260664
D852.10,123003,0.0664469
D852.11,140681,0.010909
D852.12,230204,0.00427922
D852.13,130404,0.0174597
D852.14,230205,0.0308436
D852.15,140477,0.0941204
D852.16,123004,0.0416693
D852.19,140470,0.0124135
D852.2,915002,0.0145176
D852.20,140650,0.231406
D852.21,140440,0.125192
D852.22,140440,0.0749187
D852.23,140698,0.13369
D852.24,132602,0.0358049
D852.25,140695,0.0833126
D852.26,132202,0.0712297
D852.29,161007,0.0246666
D852.3,130606,0.00356765
D852.30,123003,0.0663727
D852.31,122408,0.0176445
D852.32,750512,0.00995589
D852.33,130404,0.0174598
D852.34,140799,0.0210613
D852.35,140477,0.0882543
D852.36,123004,0.0416694
D852.39,140407,0.002657
D852.4,140630,0.00506393
D852.40,140630,0.26729
D852.41,140631,0.0595254
D852.42,140632,0.0761347
D852.43,140416,0.0119738
D852.44,240213,0.0359152
D852.45,140422,0.0153038
D852.46,140631,0.0592398
D852.49,140630,0.00761082
D852.5,140630,0.000307409
D852.50,240213,0.0358878
D852.51,120299,0.00696196
D852.52,230204,0.00427923
D852.53,140686,0.0035696
D852.54,110403,0.00596613
D852.55,122407,0.0345609
D852.56,132299,0.0316674
D852.59,131204,0.0103721
D853,140629,0.000999633
D853.0,140405,0.00463095
D853.00,140638,0.306749
D853.01,140428,0.0825377
D853.02,140647,0.105306
D853.03,140677,0.10153
D853.04,140677,0.0248323
D853.05,140677,0.090073
D853.06,140638,0.0728049
D853.09,121806,0.094572
D853.1,130606,0.00354096
D853.10,123003,0.0664162
D853.11,240599,0.010323
D853.12,140686,0.00704328
D853.13,240207,0.0248798
D853.14,240213,0.0359152
D853.15,120499,0.0396009
D853.16,131804,0.0348594
D853.19,131204,0.010372
D854,121005,0.0123064
D854.0,751262,0.00474097
D854.00,140682,0.469734
D854.01,140682,0.0407346
D854.02,140682,0.0513856
D854.03,140683,0.0873976
D854.04,161013,0.0748872
D854.05,140703,0.09262
D854.06,140682,0.0662524
D854.09,161007,0.0178428
D854.1,116004,0.000211672
D854.10,140216,0.0785009
D854.11,130499,0.0259182
D854.12,251812,0.0261053
D854.13,240207,0.0248523
D854.14,120406,0.0638203
D854.15,122406,0.0407088
D854.16,123004,0.0416694
D854.19,630264,0.00993618
D860,10006,0.00427539
D860.0,442202,0.684105
D860.1,415000,0.109515
D860.2,442200,0.272935
D860.3,442201,0.184682
D860.4,442205,0.423364
D860.5,442206,0.173491
D861,441089,0.00600435
D861.0,441099,0.00692819
D861.00,441089,0.245882
D861.01,441002,0.401145
D861.02,441010,0.137841
D861.03,441018,0.18445
D861.1,441099,0.00422455
D861.10,441018,0.0461894
D861.11,441006,0.0142692
D861.12,441010,0.125
D861.13,441300,0.261473
D861.2,441499,0.00589174
D861.20,441499,0.262625
D861.21,441406,0.882645
D861.22,441431,0.436389
D861.3,441099,0.00122216
D861.30,441424,0.0961487
D861.31,441408,0.0739633
D861.32,441431,0.227433
D862,542224,0.00245747
D862.0,440602,0.322495
D862.1,440604,0.147738
D862.2,540226,0.00527824
D862.21,440202,0.137528
D862.22,440802,0.232132
D862.29,441699,0.34455
D862.3,441800,0.00111822
D862.31,440108,0.096181
D862.32,440804,0.102283
D862.39,441602,0.202046
D862.8,442208,0.450182
D862.9,413000,0.0654006
D863,544499,0.00142959
D863.0,544410,0.317018
D863.1,544424,0.223871
D863.2,541410,0.000590982
D863.20,541410,0.109208
D863.21,541010,0.487226
D863.29,541410,0.244258
D863.3,520802,0.00262147
D863.30,541420,0.0755502
D863.31,541020,0.134353
D863.39,541420,0.0981377
D863.4,520299,0.00170649
D863.40,540810,0.116922
D863.41,540810,0.0523312
D863.42,540810,0.0556006
D863.43,540810,0.0337457
D863.44,540810,0.0344728
D863.45,543610,0.264553
D863.46,542400,0.0227789
D863.49,540420,0.0453881
D863.5,542220,0.00142066
D863.50,540820,0.0390759
D863.51,530499,0.071445
D863.52,540824,0.0444981
D863.53,540824,0.0159432
D863.54,122004,0.0751706
D863.55,543624,0.137478
D863.56,770731,0.0106285
D863.59,630612,0.0295657
D863.8,877110,9.82647e-05
D863.80,640644,0.0196691
D863.81,542814,0.0767126
D863.82,542812,0.0329826
D863.83,542812,0.0592011
D863.84,542810,0.254112
D863.85,540322,0.113615
D863.89,542010,0.434422
D863.9,545030,0.00433097
D863.90,830404,0.00916603
D863.91,542830,0.0615625
D863.92,542828,0.0251623
D863.93,542822,0.0304856
D863.94,530499,0.0714429
D863.95,540322,0.0890701
D863.99,542220,0.137181
D864.0,541899,0.00254522
D864.00,541899,0.372807
D864.01,541810,0.733226
D864.02,541822,0.600256
D864.03,541824,0.471356
D864.04,541826,0.330736
D864.05,541820,0.338222
D864.09,541899,0.0178158
D864.1,541899,0.00127226
D864.10,541899,0.101768
D864.11,541814,0.0702028
D864.12,541822,0.0785125
D864.13,541824,0.0852781
D864.14,541826,0.0865643
D864.15,541820,0.122028
D864.19,541840,0.0479045
D865,544299,0.000834579
D865.0,544299,0.00375519
D865.00,544299,0.377575
D865.01,544210,0.618447
D865.02,544222,0.577342
D865.03,544224,0.337269
D865.04,544228,0.188461
D865.09,544299,0.04752
D865.1,544299,0.00166265
D865.10,544299,0.0487656
D865.11,544212,0.014682
D865.12,544220,0.0321987
D865.13,544224,0.0174322
D865.14,544228,0.0214992
D865.19,544240,0.00394327
D866,541699,0.000669666
D866.0,541699,0.00468776
D866.00,541699,0.548229
D866.01,541610,0.721404
D866.02,541622,0.694414
D866.03,541628,0.221311
D866.1,541699,0.00133938
D866.10,541699,0.0536039
D866.11,541610,0.0353791
D866.12,541620,0.137508
D866.13,541628,0.10113
D867,545024,0.00258105
D867.0,540610,0.33717
D867.1,540622,0.090343
D867.2,544899,0.207865
D867.3,544826,0.141376
D867.4,545299,0.223911
D867.5,545220,0.105325
D867.6,543599,0.41942
D867.7,543520,0.0997408
D867.8,545210,0.0278778
D867.9,421009,0.0209651
D868,210202,2.0833e-05
D868.0,410604,0.000875861
D868.00,500999,0.0497256
D868.01,540210,0.852663
D868.02,541210,0.164845
D868.03,543210,0.196503
D868.04,543800,0.377915
D868.09,542299,0.02869
D868.1,542224,0.00246306
D868.10,700999,0.0553549
D868.11,540220,0.111489
